,scGPT_scMulan,scGPT_UCE,scGPT_scFoundation,scGPT_Geneformer,scMulan_UCE,scMulan_scFoundation,scMulan_Geneformer,UCE_scFoundation,UCE_Geneformer,scFoundation_Geneformer,donor
368,0.9644461711619289,0.964474185297018,0.8893543164582326,0.875893520547604,0.9874814114002195,0.9339677473290441,0.9220579633621605,0.9322966609950076,0.9227536711005275,0.9272712526737754,M5849
369,0.973665993698553,0.976933171598724,0.8919718135689849,0.869747468603658,0.9870894555547622,0.9279137905560261,0.9120490968294176,0.9301722585456872,0.9131192150939128,0.931969691747742,M61350
370,0.9504265172015955,0.9466934878162587,0.8939611531755332,0.889202120434881,0.983683990337098,0.9285686476167014,0.9392841557675315,0.9300787206219608,0.9513479250535892,0.9147292975825015,M44532
371,0.9459001370951597,0.9500843409252873,0.9156639915913136,0.8889805523187637,0.9829501036892324,0.9358444269376611,0.9426667451096259,0.9351988596009551,0.9486195238687811,0.9141198196177082,M77209
372,0.9518623916527724,0.9548654905258138,0.9201533508073616,0.8955541641882354,0.9834431848888607,0.9374003895566333,0.941725474413828,0.9349939399659292,0.9488144566373687,0.9091828796804275,M24410
373,0.9666968599344481,0.9617566260603999,0.9041832756727787,0.909335954242692,0.9857121130998312,0.9295364708481042,0.9432442890700283,0.9351200051962201,0.949688154221088,0.9195796614599767,M51024
374,0.9586489388544084,0.9645341152386805,0.9014402106970039,0.902148638612908,0.985010599090341,0.9312391716602743,0.9348955019626399,0.9393563766124523,0.9473969248371873,0.9280867308031017,M86087
375,0.9688940273581623,0.9649392515077687,0.9201123763029744,0.8901158637374368,0.986328066991658,0.9398903950678608,0.9270127427689636,0.9351326508922818,0.9293587139748913,0.9192315183066121,M97594
376,0.9686044455585723,0.9677507726892429,0.8930441478404666,0.8839292479446811,0.9861481754054462,0.9248335276080684,0.9271748077581565,0.9290798406298902,0.9293457700550651,0.9261315786586206,M71789
377,0.9613622467295097,0.9623408523122108,0.906106249918025,0.887179893534846,0.9875166378213764,0.9375899966313083,0.9319811330252266,0.9331506267886974,0.9329037128261787,0.919170149996499,M8299
378,0.9585604551342907,0.954900622619709,0.829902987689098,0.8111535532595949,0.9815622440124327,0.9225153648432596,0.9109363432826265,0.9135991783711829,0.9046925338194293,0.930771813582514,M81035
379,0.9674059034677224,0.960839635457332,0.9112392586453275,0.8918720973906804,0.9864151140576055,0.9367315605122292,0.9350745190320825,0.9357424973354905,0.9358895237453315,0.9188607903822301,M84521
380,0.9551510775241824,0.9641416945797828,0.911430156527165,0.899822128596067,0.9802890150677047,0.9307332285725294,0.9404196272147937,0.9349614443790906,0.9474841539110938,0.915976456148115,M37112
381,0.9641062398634668,0.9587343619323982,0.9125774599911926,0.8971379877057655,0.987294813935099,0.9343445111137834,0.9403079234067869,0.9357703777518531,0.9499256658933642,0.9132648043382541,M81562
382,0.9462293889757277,0.9306644265877287,0.932920296723207,0.8770479343458044,0.9791397508063695,0.9246560245835171,0.9384641406851132,0.9185793363964393,0.9574809694967086,0.8880001818308791,M33965
383,0.9672055829425786,0.9661245852561141,0.9234381273587653,0.9043583640297103,0.9870774493697734,0.9399110484474211,0.9404901291663672,0.9355604256563306,0.9447884337988068,0.9140802344915877,M48037
384,0.9644097585450554,0.9716597929149338,0.8978615765735493,0.8929838193259617,0.986443755339413,0.9267357241498972,0.9317263857065448,0.9236958611953159,0.9339813369368614,0.9122779403658212,M75871
385,0.9661378520788723,0.9782646285380961,0.8754354170284313,0.8654402180086912,0.9871395848562073,0.9219767262157499,0.9138180569234311,0.9110184866031792,0.9037105622816076,0.9219631514595831,M21530
386,0.9312424386445282,0.9108813693990389,0.9021243675494118,0.8506117391686012,0.978665393915929,0.9242287797414481,0.9362988292183674,0.9248286249334216,0.9580085335117534,0.8947198056158115,M745106
387,0.9630036110152457,0.9732086510239806,0.9008774030617646,0.9031046474574935,0.9812051767290995,0.9300889438503559,0.9317334873260839,0.9300765753498169,0.9347273574647224,0.9264802956987832,M89571
388,0.966351792317642,0.9698449024612799,0.8923403954698824,0.8732651401952883,0.9869628973618085,0.9331403474271202,0.9202880905407383,0.9289811902147664,0.9176956827940516,0.9200111114792794,M70693
389,0.9657294064955548,0.9604616073363048,0.8996272872792672,0.8970073484134415,0.9872399038807768,0.924544603745749,0.9327042095525431,0.9318067766083873,0.9420459888426804,0.9194303096584937,M93955
390,0.9277033467733529,0.9239615268451105,0.8953911432321904,0.8571496913357755,0.9793188909374531,0.9240462492482231,0.937623790795826,0.9231648692967361,0.9524293079090922,0.8923020811334412,M58437
391,0.969437988882036,0.9701065006696329,0.8977288469969495,0.8831730009846613,0.9868249796349287,0.933661947059901,0.9216924369987145,0.9363103396248063,0.9260726732197365,0.9314710124217201,M52730
392,0.9460587273594445,0.9510848148347556,0.9170067947225133,0.8896324065360927,0.9817626374114505,0.9382852335690925,0.9436807927645631,0.9383960461644916,0.948388108647908,0.9140228112969253,M48725
393,0.9668467540009842,0.9680393013412462,0.9044899005892956,0.9045421599033885,0.98755423863329,0.9304432429834252,0.9350685028646103,0.9327872565889139,0.9393603333293942,0.9218480397323278,M26792
394,0.9506613128203797,0.9417727128212245,0.8817249002811395,0.8740112159154174,0.9847711659203136,0.9224694265902729,0.9355031841949434,0.9318438811178813,0.950288844688343,0.9146016275125326,M12614
